user_id,nama,gender,usia,segmen,segmen_label,pekerjaan,kota,tier_kota,populasi_kota,lat,long,pendapatan_bulan,pengeluaran_bulan,tabungan_bulan,spending_ratio,impulse_base
BUDU00616,Ivan Kusuma,L,44,C,Kelas C (Menengah),Pegawai Swasta,Medan,Kota Besar,2400000,3.6469,99.0133,5489503,4497587,991916,0.819,0.4
BUDU00617,Agus Siregar,L,40,E,Kelas E (Miskin),Nelayan,Desa Makmur,Desa,3200,-5.7181,106.9911,1084000,1045860,38140,0.965,0.15
BUDU00618,Bella Pratama,P,35,D,Kelas D (Menengah Bawah),Pedagang Warung,Semarang,Kota Besar,1800000,-6.7669,110.14,1605825,1326964,278861,0.826,0.25
BUDU00619,Sinta Purwanto,P,43,A,Kelas A (Kaya),Partner Law Firm,Bogor,Metropolitan,1100000,-6.3695,106.9359,35218373,12605953,22612420,0.358,0.65
BUDU00620,Doni Hartono,L,53,E,Kelas E (Miskin),Buruh Tani,Desa Sukamaju,Desa,5000,-6.423,106.3658,1068526,1006314,62212,0.942,0.15
BUDU00621,Udin Lubis,L,18,D,Kelas D (Menengah Bawah),Driver Ojek Online,Palembang,Kota Besar,1700000,-2.8684,105.2588,1832669,1636552,196117,0.893,0.25
BUDU00622,Uci Prasetyo,P,51,E,Kelas E (Miskin),Nelayan,Kediri,Kota Kecil,320000,-8.1099,112.3853,1398160,1193972,204188,0.854,0.15
BUDU00623,Irwan Wijaya,L,23,C,Kelas C (Menengah),Wirausaha Kecil,Semarang,Kota Besar,1800000,-7.2814,110.7128,5148333,3300697,1847636,0.641,0.4
BUDU00624,Clara Kurniawan,P,32,B,Kelas B (Menengah Atas),Manajer,Tangerang Selatan,Metropolitan,1700000,-6.6712,106.5365,17941000,9062169,8878831,0.505,0.55
BUDU00625,Mira Wahyudi,P,32,D,Kelas D (Menengah Bawah),Driver Ojek Online,Desa Sukamaju,Desa,5000,-6.141,106.6364,2410459,2020528,389931,0.838,0.25
BUDU00626,Maya Kusuma,P,45,E,Kelas E (Miskin),Ojek Konvensional,Desa Rawa Indah,Desa,6500,-6.1143,106.3085,1325190,1257514,67676,0.949,0.15
BUDU00627,Hasna Budiman,P,27,D,Kelas D (Menengah Bawah),Pedagang Warung,Jombang,Kota Kecil,190000,-7.6444,112.4054,2822115,2207708,614407,0.782,0.25
BUDU00628,Vevi Lubis,P,29,C,Kelas C (Menengah),Staf Administrasi,Blitar,Kota Kecil,150000,-7.717,111.7465,5248443,3965182,1283261,0.755,0.4
BUDU00629,Dewi Mahendra,P,39,D,Kelas D (Menengah Bawah),Driver Ojek Online,Surabaya,Kota Besar,3100000,-7.0883,112.6624,2868899,2381241,487658,0.83,0.25
BUDU00630,Joko Rajasa,L,40,D,Kelas D (Menengah Bawah),Teknisi,Purwokerto,Kota Kecil,290000,-7.6493,108.86,2424360,1922129,502231,0.793,0.25
BUDU00631,Rudi Mahendra,L,48,B,Kelas B (Menengah Atas),Arsitek,Bekasi,Metropolitan,2700000,-6.6182,106.6187,9759607,5701707,4057900,0.584,0.55
BUDU00632,Yanto Yulianto,L,38,B,Kelas B (Menengah Atas),Pengacara,Bekasi,Metropolitan,2700000,-6.0064,106.6893,7742231,4202620,3539611,0.543,0.55
BUDU00633,Januar Budiman,L,38,D,Kelas D (Menengah Bawah),Karyawan Toko,Palembang,Kota Besar,1700000,-3.3044,105.0832,2669224,2316324,352900,0.868,0.25
BUDU00634,Hafizh Harahap,L,32,C,Kelas C (Menengah),Staf Administrasi,Jakarta,Metropolitan,10500000,-5.8019,106.933,6719166,4157743,2561423,0.619,0.4
BUDU00635,Oscar Rahayu,L,42,C,Kelas C (Menengah),PNS Golongan II,Semarang,Kota Besar,1800000,-6.7688,110.1099,4070673,3241446,829227,0.796,0.4
BUDU00636,Bunga Rajasa,P,33,E,Kelas E (Miskin),Pedagang Kaki Lima,Kediri,Kota Kecil,320000,-7.9959,111.6462,1209892,1074993,134899,0.889,0.15
BUDU00637,Ella Harahap,P,43,D,Kelas D (Menengah Bawah),Driver Ojek Online,Desa Cikaret,Desa,2800,-5.9556,106.452,1958634,1512367,446267,0.772,0.25
BUDU00638,Tari Rajasa,P,40,C,Kelas C (Menengah),Perawat,Makassar,Kota Besar,1500000,-5.3945,119.488,5285332,3784655,1500677,0.716,0.4
BUDU00639,Tiara Wahyudi,P,36,B,Kelas B (Menengah Atas),Dokter,Surabaya,Kota Besar,3100000,-7.4058,112.7956,13884444,6500475,7383969,0.468,0.55
BUDU00640,Nanang Iskandar,L,29,B,Kelas B (Menengah Atas),Wirausaha Menengah,Jakarta,Metropolitan,10500000,-6.3533,107.1545,13269787,6949060,6320727,0.524,0.55
BUDU00641,Yanto Purnomo,L,33,E,Kelas E (Miskin),Buruh Pabrik,Magelang,Kota Kecil,130000,-7.4346,110.3792,1395882,1350412,45470,0.967,0.15
BUDU00642,Nanda Nugroho,L,21,C,Kelas C (Menengah),Sales,Kediri,Kota Kecil,320000,-7.8479,112.1025,3050311,2425318,624993,0.795,0.4
BUDU00643,Maman Yulianto,L,44,B,Kelas B (Menengah Atas),Manajer,Bekasi,Metropolitan,2700000,-5.9276,106.9492,7224744,3655003,3569741,0.506,0.55
BUDU00644,Ivan Purwanto,L,37,C,Kelas C (Menengah),Guru Tetap,Bekasi,Metropolitan,2700000,-6.5921,107.2539,3711519,2871953,839566,0.774,0.4
BUDU00645,Budi Saputra,L,41,B,Kelas B (Menengah Atas),Analis Keuangan,Jakarta,Metropolitan,10500000,-5.9839,106.4598,7962973,4615177,3347796,0.58,0.55
BUDU00646,Vino Firmansyah,L,48,E,Kelas E (Miskin),Asisten Rumah Tangga,Semarang,Kota Besar,1800000,-7.43,110.5185,1200620,1114460,86160,0.928,0.15
BUDU00647,Mira Yulianto,P,49,D,Kelas D (Menengah Bawah),Pedagang Warung,Surabaya,Kota Besar,3100000,-7.4703,112.7634,1848434,1639813,208621,0.887,0.25
BUDU00648,Widya Saputra,P,18,C,Kelas C (Menengah),Staf Administrasi,Denpasar,Kota Besar,900000,-8.8155,115.1945,4250853,3021036,1229817,0.711,0.4
BUDU00649,Tono Purnomo,L,48,D,Kelas D (Menengah Bawah),Driver Ojek Online,Kediri,Kota Kecil,320000,-7.4906,111.8147,2792820,2283805,509015,0.818,0.25
BUDU00650,Zulfi Lubis,L,26,C,Kelas C (Menengah),Wirausaha Kecil,Makassar,Kota Besar,1500000,-5.0679,119.5606,3392178,2307869,1084309,0.68,0.4
BUDU00651,Intan Purnomo,P,29,C,Kelas C (Menengah),Pegawai Swasta,Makassar,Kota Besar,1500000,-5.5479,118.9872,4334816,3236528,1098288,0.747,0.4
BUDU00652,Hafizh Siregar,L,43,C,Kelas C (Menengah),Perawat,Semarang,Kota Besar,1800000,-6.9729,110.8955,5390452,4379578,1010874,0.812,0.4
BUDU00653,Dimas Saputra,L,21,D,Kelas D (Menengah Bawah),Pedagang Warung,Cirebon,Kota Kecil,320000,-7.143,108.5638,2943293,2667061,276232,0.906,0.25
BUDU00654,Januar Firmansyah,L,39,D,Kelas D (Menengah Bawah),Driver Ojek Online,Cirebon,Kota Kecil,320000,-7.065,108.1735,1933259,1478014,455245,0.765,0.25
BUDU00655,Rina Budiman,P,37,D,Kelas D (Menengah Bawah),SPG/SPB,Kediri,Kota Kecil,320000,-7.4081,112.2925,1607603,1211004,396599,0.753,0.25
BUDU00656,Indri Hidayat,P,34,C,Kelas C (Menengah),Sales,Jombang,Kota Kecil,190000,-7.09,111.8066,4481172,3213535,1267637,0.717,0.4
BUDU00657,Andi Hartono,L,22,C,Kelas C (Menengah),Pegawai Swasta,Denpasar,Kota Besar,900000,-8.5505,115.0528,4055902,3197282,858620,0.788,0.4
BUDU00658,Lukman Yulianto,L,25,C,Kelas C (Menengah),Perawat,Kediri,Kota Kecil,320000,-7.7808,112.3657,6068933,3647881,2421052,0.601,0.4
BUDU00659,Lutfi Susanto,L,34,D,Kelas D (Menengah Bawah),SPG/SPB,Surabaya,Kota Besar,3100000,-6.9226,113.008,2190873,1823197,367676,0.832,0.25
BUDU00660,Nanda Iskandar,L,35,B,Kelas B (Menengah Atas),Manajer,Depok,Metropolitan,2200000,-6.64,106.3465,15847368,8046419,7800949,0.508,0.55
BUDU00661,Bagas Nasution,L,23,B,Kelas B (Menengah Atas),Dokter,Bogor,Metropolitan,1100000,-6.8052,106.4788,7756827,4226240,3530587,0.545,0.55
BUDU00662,Bagas Nugroho,L,41,C,Kelas C (Menengah),Staf Administrasi,Tangerang,Metropolitan,2100000,-6.0546,106.1798,3688674,2540274,1148400,0.689,0.4
BUDU00663,Julia Rahayu,P,38,D,Kelas D (Menengah Bawah),Karyawan Toko,Desa Sejahtera,Desa,4100,-6.2543,106.3493,2267385,1919992,347393,0.847,0.25
BUDU00664,Eko Santoso,L,32,C,Kelas C (Menengah),Guru Tetap,Tasikmalaya,Kota Kecil,700000,-7.0873,107.8548,3018849,1963180,1055669,0.65,0.4
BUDU00665,Ayu Wahyudi,P,40,A,Kelas A (Kaya),Artis/Influencer,Yogyakarta,Kota Besar,420000,-7.6543,110.2831,20922549,7068555,13853994,0.338,0.65
BUDU00666,Rahma Iskandar,P,58,A,Kelas A (Kaya),Notaris,Tangerang Selatan,Metropolitan,1700000,-6.0954,107.1132,103474330,52267869,51206461,0.505,0.65
BUDU00667,Januar Sanjaya,L,29,C,Kelas C (Menengah),Guru Tetap,Denpasar,Kota Besar,900000,-8.7915,115.0662,5186459,3263025,1923434,0.629,0.4
BUDU00668,Putri Mahendra,P,44,D,Kelas D (Menengah Bawah),Teknisi,Kediri,Kota Kecil,320000,-8.2762,112.316,2763801,2246218,517583,0.813,0.25
BUDU00669,Samsul Susanto,L,27,A,Kelas A (Kaya),CEO/Direktur,Jakarta,Metropolitan,10500000,-6.2532,107.0514,140706007,69825647,70880360,0.496,0.65
BUDU00670,Hendra Kurniawan,L,43,E,Kelas E (Miskin),Buruh Tani,Desa Rawa Indah,Desa,6500,-6.5987,106.9759,1071028,945005,126023,0.882,0.15
BUDU00671,Andi Lubis,L,36,B,Kelas B (Menengah Atas),Engineer Senior,Semarang,Kota Besar,1800000,-7.4199,110.8145,18253385,9255223,8998162,0.507,0.55
BUDU00672,Rini Pratama,P,38,B,Kelas B (Menengah Atas),Manajer,Palembang,Kota Besar,1700000,-2.8592,104.2783,13413440,6067636,7345804,0.452,0.55
BUDU00673,Bunga Pratama,P,32,D,Kelas D (Menengah Bawah),Guru Honorer,Tegal,Kota Kecil,285000,-6.5064,108.9062,2754177,2342259,411918,0.85,0.25
BUDU00674,Vino Susanto,L,37,C,Kelas C (Menengah),Guru Tetap,Jombang,Kota Kecil,190000,-7.6002,112.5583,3081364,2054005,1027359,0.667,0.4
BUDU00675,Lutfi Santoso,L,30,C,Kelas C (Menengah),Perawat,Bandung,Kota Besar,2500000,-6.4742,107.6393,5223648,3912307,1311341,0.749,0.4
BUDU00676,Kevin Sutrisno,L,28,C,Kelas C (Menengah),Wirausaha Kecil,Jakarta,Metropolitan,10500000,-6.6954,106.365,3969173,3231111,738062,0.814,0.4
BUDU00677,Dimas Santoso,L,33,C,Kelas C (Menengah),Guru Tetap,Yogyakarta,Kota Besar,420000,-7.8888,110.3296,5953182,3961779,1991403,0.665,0.4
BUDU00678,Fitri Wibowo,P,19,E,Kelas E (Miskin),Ojek Konvensional,Tasikmalaya,Kota Kecil,700000,-7.7235,108.075,1496215,1387025,109190,0.927,0.15
BUDU00679,Yanti Gunawan,P,49,B,Kelas B (Menengah Atas),Manajer,Bekasi,Metropolitan,2700000,-6.5437,106.8023,11180043,6389518,4790525,0.572,0.55
BUDU00680,Yanti Prasetyo,P,41,D,Kelas D (Menengah Bawah),Driver Ojek Online,Tegal,Kota Kecil,285000,-6.8523,109.5483,2877427,2551540,325887,0.887,0.25
BUDU00681,Gita Pratama,P,22,E,Kelas E (Miskin),Buruh Tani,Surabaya,Kota Besar,3100000,-7.6751,113.0178,1173825,1008402,165423,0.859,0.15
BUDU00682,Nisa Kusuma,P,32,D,Kelas D (Menengah Bawah),SPG/SPB,Desa Panyingkiran,Desa,3700,-5.9615,107.1669,2506956,2147118,359838,0.856,0.25
BUDU00683,Tiara Santoso,P,30,C,Kelas C (Menengah),Wirausaha Kecil,Jombang,Kota Kecil,190000,-7.3278,112.4827,5286510,3426679,1859831,0.648,0.4
BUDU00684,Oki Santoso,L,26,E,Kelas E (Miskin),Asisten Rumah Tangga,Purwokerto,Kota Kecil,290000,-7.4033,109.2043,996369,887642,108727,0.891,0.15
BUDU00685,Nanda Prasetyo,L,31,C,Kelas C (Menengah),Wirausaha Kecil,Makassar,Kota Besar,1500000,-4.788,119.391,4754032,3126877,1627155,0.658,0.4
BUDU00686,Clara Nasution,P,38,C,Kelas C (Menengah),Wirausaha Kecil,Semarang,Kota Besar,1800000,-6.8406,110.3764,3387274,2328785,1058489,0.688,0.4
BUDU00687,Ahmad Purwanto,L,25,D,Kelas D (Menengah Bawah),Guru Honorer,Jombang,Kota Kecil,190000,-7.9029,111.9837,2883334,2610771,272563,0.905,0.25
BUDU00688,Kukuh Susanto,L,32,C,Kelas C (Menengah),Sales,Yogyakarta,Kota Besar,420000,-8.0305,110.6038,3524319,2607667,916652,0.74,0.4
BUDU00689,Mulyadi Sutrisno,L,22,C,Kelas C (Menengah),Sales,Denpasar,Kota Besar,900000,-8.7502,115.6562,4011063,3203064,807999,0.799,0.4
BUDU00690,Januar Purnomo,L,37,D,Kelas D (Menengah Bawah),Teknisi,Semarang,Kota Besar,1800000,-7.4819,110.4689,2348620,2150108,198512,0.915,0.25
BUDU00691,Samsul Prasetyo,L,53,E,Kelas E (Miskin),Buruh Pabrik,Desa Panyingkiran,Desa,3700,-6.3568,106.8616,1401527,1204624,196903,0.86,0.15
BUDU00692,Lina Prasetyo,P,22,D,Kelas D (Menengah Bawah),SPG/SPB,Desa Sukamaju,Desa,5000,-6.266,107.1194,2543822,2299485,244337,0.904,0.25
BUDU00693,Vevi Rahayu,P,19,C,Kelas C (Menengah),PNS Golongan II,Bandung,Kota Besar,2500000,-6.6051,107.9725,4920431,3942027,978404,0.801,0.4
BUDU00694,Ayu Purwanto,P,49,B,Kelas B (Menengah Atas),Dosen,Jakarta,Metropolitan,10500000,-6.4525,106.536,19779259,12213462,7565797,0.617,0.55
BUDU00695,Vevi Wibowo,P,19,D,Kelas D (Menengah Bawah),Karyawan Toko,Tegal,Kota Kecil,285000,-7.2432,108.7635,2171930,1683391,488539,0.775,0.25
BUDU00696,Nadia Nasution,P,20,C,Kelas C (Menengah),Wirausaha Kecil,Palembang,Kota Besar,1700000,-3.4256,104.38,6033539,4789549,1243990,0.794,0.4
BUDU00697,Doni Gunawan,L,48,D,Kelas D (Menengah Bawah),Karyawan Toko,Yogyakarta,Kota Besar,420000,-7.7482,109.9338,2763696,2374767,388929,0.859,0.25
BUDU00698,Oscar Budiman,L,58,A,Kelas A (Kaya),Dokter Spesialis,Tangerang Selatan,Metropolitan,1700000,-6.512,107.0982,124210533,32564985,91645548,0.262,0.65
BUDU00699,Rina Gunawan,P,18,D,Kelas D (Menengah Bawah),Pedagang Warung,Kediri,Kota Kecil,320000,-8.3111,112.1797,2950298,2700545,249753,0.915,0.25
BUDU00700,Eko Siregar,L,26,E,Kelas E (Miskin),Nelayan,Desa Panyingkiran,Desa,3700,-5.8866,107.0428,1225387,1146971,78416,0.936,0.15
BUDU00701,Prita Purnomo,P,24,E,Kelas E (Miskin),Buruh Tani,Desa Rawa Indah,Desa,6500,-6.4659,106.3498,839372,742764,96608,0.885,0.15
BUDU00702,Uci Siregar,P,36,C,Kelas C (Menengah),Guru Tetap,Palembang,Kota Besar,1700000,-3.3532,104.895,4957290,3711112,1246178,0.749,0.4
BUDU00703,Tiara Purwanto,P,22,C,Kelas C (Menengah),PNS Golongan II,Purwokerto,Kota Kecil,290000,-6.9367,109.6883,6939659,4464722,2474937,0.643,0.4
BUDU00704,Putra Purwanto,L,30,D,Kelas D (Menengah Bawah),Guru Honorer,Makassar,Kota Besar,1500000,-5.1545,119.5118,1791821,1401461,390360,0.782,0.25
BUDU00705,Dhea Iskandar,P,34,C,Kelas C (Menengah),Guru Tetap,Purwokerto,Kota Kecil,290000,-7.5588,108.9935,3483842,2614120,869722,0.75,0.4
BUDU00706,Nanda Budiman,L,33,C,Kelas C (Menengah),Sales,Bandung,Kota Besar,2500000,-6.5226,107.1433,5749747,3890811,1858936,0.677,0.4
BUDU00707,Joko Prasetyo,L,37,C,Kelas C (Menengah),Staf Administrasi,Pekalongan,Kota Kecil,310000,-6.699,109.4767,6250450,4611060,1639390,0.738,0.4
BUDU00708,Hendra Wahyudi,L,23,C,Kelas C (Menengah),Staf Administrasi,Jakarta,Metropolitan,10500000,-6.1117,106.7698,5678445,3965096,1713349,0.698,0.4
BUDU00709,Nanda Wahyudi,L,26,C,Kelas C (Menengah),Staf Administrasi,Blitar,Kota Kecil,150000,-8.1544,111.8566,3727233,2771906,955327,0.744,0.4
BUDU00710,Maman Nugroho,L,26,C,Kelas C (Menengah),Guru Tetap,Surabaya,Kota Besar,3100000,-7.5414,112.4355,5654937,3929985,1724952,0.695,0.4
BUDU00711,Vevi Sutrisno,P,26,E,Kelas E (Miskin),Buruh Tani,Desa Makmur,Desa,3200,-5.9247,106.7507,995721,943913,51808,0.948,0.15
BUDU00712,Ella Purnomo,P,26,D,Kelas D (Menengah Bawah),Guru Honorer,Desa Rawa Indah,Desa,6500,-5.8074,106.7586,2476241,2142162,334079,0.865,0.25
BUDU00713,Dewi Santoso,P,48,B,Kelas B (Menengah Atas),Arsitek,Tangerang Selatan,Metropolitan,1700000,-6.4194,107.1242,11166329,6052975,5113354,0.542,0.55
BUDU00714,Ulfa Lubis,P,40,C,Kelas C (Menengah),Perawat,Tegal,Kota Kecil,285000,-7.331,109.511,5792695,4129062,1663633,0.713,0.4
BUDU00715,Hana Saputra,P,32,C,Kelas C (Menengah),Wirausaha Kecil,Magelang,Kota Kecil,130000,-7.8415,110.1572,3032032,2150290,881742,0.709,0.4
BUDU00716,Hendra Rajasa,L,34,C,Kelas C (Menengah),Wirausaha Kecil,Pekalongan,Kota Kecil,310000,-6.6952,109.3456,6229911,4110344,2119567,0.66,0.4
BUDU00717,Lina Budiman,P,42,E,Kelas E (Miskin),Buruh Tani,Tasikmalaya,Kota Kecil,700000,-7.5744,108.5107,1180014,1037564,142450,0.879,0.15
BUDU00718,Wahyu Santoso,L,43,C,Kelas C (Menengah),Staf Administrasi,Bekasi,Metropolitan,2700000,-6.1254,107.3102,6347711,4206969,2140742,0.663,0.4
BUDU00719,Julia Purnomo,P,35,C,Kelas C (Menengah),Wirausaha Kecil,Bogor,Metropolitan,1100000,-6.4844,106.8914,6836449,4925494,1910955,0.72,0.4
BUDU00720,Rudi Sutrisno,L,40,C,Kelas C (Menengah),PNS Golongan II,Yogyakarta,Kota Besar,420000,-7.5943,110.6585,3594532,2434270,1160262,0.677,0.4
BUDU00721,Erwin Wijaya,L,43,B,Kelas B (Menengah Atas),Wirausaha Menengah,Bogor,Metropolitan,1100000,-7.0504,107.0855,12432797,6379846,6052951,0.513,0.55
BUDU00722,Nanda Yulianto,L,31,C,Kelas C (Menengah),Perawat,Makassar,Kota Besar,1500000,-5.1981,119.1213,6422355,4571030,1851325,0.712,0.4
BUDU00723,Hasna Susanto,P,35,C,Kelas C (Menengah),PNS Golongan II,Blitar,Kota Kecil,150000,-7.7661,111.9434,4398340,3348428,1049912,0.761,0.4
BUDU00724,Wati Santoso,P,41,D,Kelas D (Menengah Bawah),Driver Ojek Online,Desa Sejahtera,Desa,4100,-5.7675,106.7881,1512532,1296506,216026,0.857,0.25
BUDU00725,Eko Purnomo,L,21,C,Kelas C (Menengah),Staf Administrasi,Yogyakarta,Kota Besar,420000,-8.0735,110.6941,5138218,3770615,1367603,0.734,0.4
BUDU00726,Zara Kusuma,P,49,D,Kelas D (Menengah Bawah),Guru Honorer,Yogyakarta,Kota Besar,420000,-8.2838,110.8669,2830413,2258054,572359,0.798,0.25
BUDU00727,Rahma Wibowo,P,28,D,Kelas D (Menengah Bawah),Driver Ojek Online,Desa Panyingkiran,Desa,3700,-5.8943,106.9025,2505380,2005030,500350,0.8,0.25
BUDU00728,Lutfi Harahap,L,39,B,Kelas B (Menengah Atas),Manajer,Depok,Metropolitan,2200000,-6.4645,107.1552,7657759,4529302,3128457,0.591,0.55
BUDU00729,Samsul Kusuma,L,28,C,Kelas C (Menengah),PNS Golongan II,Makassar,Kota Besar,1500000,-4.897,119.4213,3582270,2624761,957509,0.733,0.4
BUDU00730,Dewi Lubis,P,47,B,Kelas B (Menengah Atas),Pengacara,Medan,Kota Besar,2400000,3.1191,98.6222,8358862,4456716,3902146,0.533,0.55
BUDU00731,Samsul Gunawan,L,34,D,Kelas D (Menengah Bawah),Guru Honorer,Cirebon,Kota Kecil,320000,-6.453,108.0724,1800231,1622692,177539,0.901,0.25
BUDU00732,Ayu Nugroho,P,42,B,Kelas B (Menengah Atas),Dosen,Depok,Metropolitan,2200000,-6.0526,107.0204,15702010,10370492,5331518,0.66,0.55
BUDU00733,Vino Sutrisno,L,35,C,Kelas C (Menengah),Guru Tetap,Bogor,Metropolitan,1100000,-6.3273,106.8674,5771204,4583629,1187575,0.794,0.4
BUDU00734,Fery Santoso,L,58,A,Kelas A (Kaya),Konsultan Senior,Depok,Metropolitan,2200000,-6.7301,106.8738,29563236,12317745,17245491,0.417,0.65
BUDU00735,Tari Wahyudi,P,29,E,Kelas E (Miskin),Buruh Tani,Jombang,Kota Kecil,190000,-7.9063,112.6114,1014367,939011,75356,0.926,0.15
BUDU00736,Wahyu Hartono,L,27,C,Kelas C (Menengah),Sales,Bogor,Metropolitan,1100000,-7.0636,106.8664,4109033,3093535,1015498,0.753,0.4
BUDU00737,Rina Iskandar,P,37,E,Kelas E (Miskin),Asisten Rumah Tangga,Desa Panyingkiran,Desa,3700,-6.2628,106.5795,1388549,1285300,103249,0.926,0.15
BUDU00738,Ani Pratama,P,41,E,Kelas E (Miskin),Ojek Konvensional,Desa Sukamaju,Desa,5000,-6.6947,107.0482,838279,810948,27331,0.967,0.15
BUDU00739,Oscar Prasetyo,L,37,E,Kelas E (Miskin),Pedagang Kaki Lima,Desa Makmur,Desa,3200,-6.3584,107.1746,898788,829853,68935,0.923,0.15
BUDU00740,Wati Rajasa,P,37,D,Kelas D (Menengah Bawah),Admin Kantor,Yogyakarta,Kota Besar,420000,-7.3059,110.2469,1745897,1441427,304470,0.826,0.25
BUDU00741,Budi Purwanto,L,22,C,Kelas C (Menengah),Wirausaha Kecil,Pekalongan,Kota Kecil,310000,-7.1414,109.9237,5752470,3783099,1969371,0.658,0.4
BUDU00742,Zara Wibowo,P,20,C,Kelas C (Menengah),Sales,Bogor,Metropolitan,1100000,-6.4377,106.9307,5308686,3515194,1793492,0.662,0.4
BUDU00743,Gita Iskandar,P,35,B,Kelas B (Menengah Atas),Analis Keuangan,Makassar,Kota Besar,1500000,-5.3135,118.9584,18152921,9716568,8436353,0.535,0.55
BUDU00744,Fery Wijaya,L,35,C,Kelas C (Menengah),Perawat,Denpasar,Kota Besar,900000,-8.2257,115.2018,4153183,2804335,1348848,0.675,0.4
BUDU00745,Clara Budiman,P,23,C,Kelas C (Menengah),Pegawai Swasta,Semarang,Kota Besar,1800000,-7.2898,110.0672,4715549,3717178,998371,0.788,0.4
BUDU00746,Lutfi Rajasa,L,32,D,Kelas D (Menengah Bawah),Admin Kantor,Tegal,Kota Kecil,285000,-7.2624,109.3597,2505810,2243393,262417,0.895,0.25
BUDU00747,Kukuh Gunawan,L,39,B,Kelas B (Menengah Atas),Dokter,Bogor,Metropolitan,1100000,-6.5105,106.9304,13255445,8129861,5125584,0.613,0.55
BUDU00748,Maman Wijaya,L,29,C,Kelas C (Menengah),Staf Administrasi,Palembang,Kota Besar,1700000,-2.5465,104.4596,5910317,4114226,1796091,0.696,0.4
BUDU00749,Candra Purwanto,L,19,E,Kelas E (Miskin),Ojek Konvensional,Purwokerto,Kota Kecil,290000,-7.3159,109.4344,1169758,1052547,117211,0.9,0.15
BUDU00750,Irwan Susanto,L,21,C,Kelas C (Menengah),Staf Administrasi,Yogyakarta,Kota Besar,420000,-7.4634,110.3635,5720951,3581668,2139283,0.626,0.4
BUDU00751,Nisa Wibowo,P,48,E,Kelas E (Miskin),Nelayan,Desa Makmur,Desa,3200,-6.2895,106.5313,1158610,1005359,153251,0.868,0.15
BUDU00752,Nanang Budiman,L,33,C,Kelas C (Menengah),Sales,Semarang,Kota Besar,1800000,-7.2995,110.2661,4609099,3128311,1480788,0.679,0.4
BUDU00753,Nisa Purnomo,P,26,C,Kelas C (Menengah),Staf Administrasi,Bogor,Metropolitan,1100000,-6.4433,106.6931,5443440,4041149,1402291,0.742,0.4
BUDU00754,Julia Gunawan,P,31,C,Kelas C (Menengah),Perawat,Medan,Kota Besar,2400000,3.3052,98.5663,5256779,3520215,1736564,0.67,0.4
BUDU00755,Gilang Harahap,L,40,D,Kelas D (Menengah Bawah),Karyawan Toko,Palembang,Kota Besar,1700000,-2.9856,104.5331,2224517,2003039,221478,0.9,0.25
BUDU00756,Gita Pratama,P,33,D,Kelas D (Menengah Bawah),Pedagang Warung,Jombang,Kota Kecil,190000,-7.2367,111.8165,1566991,1389866,177125,0.887,0.25
BUDU00757,Agus Santoso,L,34,C,Kelas C (Menengah),Staf Administrasi,Makassar,Kota Besar,1500000,-5.5339,119.3437,6075920,4511517,1564403,0.743,0.4
BUDU00758,Maman Purwanto,L,47,A,Kelas A (Kaya),Dokter Spesialis,Jakarta,Metropolitan,10500000,-6.6138,107.0738,33754046,11720774,22033272,0.347,0.65
BUDU00759,Oki Pratama,L,36,D,Kelas D (Menengah Bawah),Driver Ojek Online,Kediri,Kota Kecil,320000,-7.7532,112.159,2039008,1601887,437121,0.786,0.25
BUDU00760,Bagas Nugroho,L,41,D,Kelas D (Menengah Bawah),Pedagang Warung,Magelang,Kota Kecil,130000,-7.8083,109.7967,2897869,2514946,382923,0.868,0.25
BUDU00761,Ani Prasetyo,P,49,B,Kelas B (Menengah Atas),Dosen,Tangerang,Metropolitan,2100000,-6.3553,106.2692,10172832,5769169,4403663,0.567,0.55
BUDU00762,Bagas Budiman,L,33,E,Kelas E (Miskin),Asisten Rumah Tangga,Medan,Kota Besar,2400000,3.3544,98.1911,1426570,1219241,207329,0.855,0.15
BUDU00763,Mulyadi Saputra,L,26,D,Kelas D (Menengah Bawah),Karyawan Toko,Purwokerto,Kota Kecil,290000,-7.2333,108.9622,2707088,2232195,474893,0.825,0.25
BUDU00764,Putri Budiman,P,22,D,Kelas D (Menengah Bawah),Guru Honorer,Medan,Kota Besar,2400000,3.41,98.289,2530299,2015224,515075,0.796,0.25
BUDU00765,Dinda Mahendra,P,37,C,Kelas C (Menengah),Wirausaha Kecil,Blitar,Kota Kecil,150000,-8.0298,112.0323,5749132,4406356,1342776,0.766,0.4
BUDU00766,Ani Mahendra,P,42,E,Kelas E (Miskin),Ojek Konvensional,Desa Cikaret,Desa,2800,-6.0229,107.0722,1390125,1267124,123001,0.912,0.15
BUDU00767,Sari Lubis,P,40,C,Kelas C (Menengah),Wirausaha Kecil,Semarang,Kota Besar,1800000,-6.7481,110.1339,6205408,3737814,2467594,0.602,0.4
BUDU00768,Elisa Kusuma,P,28,C,Kelas C (Menengah),PNS Golongan II,Bogor,Metropolitan,1100000,-6.9981,106.5774,6175582,4867125,1308457,0.788,0.4
BUDU00769,Budi Yulianto,L,19,C,Kelas C (Menengah),Staf Administrasi,Palembang,Kota Besar,1700000,-2.6703,104.5468,5820253,4096026,1724227,0.704,0.4
